LOGICALREF,ITEMREF,MAINCODE,BARCODE,UNITLINEREF,SPECODE,SPECODE2,SPECODE3,SPECODE4,SPECODE5,SASIA,INFO,INFO2,PARENT,name,DATE_FILLIMI,DATA_FUNDIT,CMIMI_SH,NJESIA,VAT
861,277,N352-1L010GREE42,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,P,Papuçe Anatomike per Femra-LURA-e gjelbert,00:00.0,00:00.0,17.5,PALË,18
826,299,N352-1L010LIME36,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-Lime,00:00.0,00:00.0,17.5,PALË,18
827,300,N352-1L010LIME37,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-Lime,00:00.0,00:00.0,17.5,PALË,18
828,301,N352-1L010LIME38,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-Lime,00:00.0,00:00.0,17.5,PALË,18
829,302,N352-1L010LIME39,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-Lime,00:00.0,00:00.0,17.5,PALË,18
1595,303,N352-1L010LIME40,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-Lime,00:00.0,00:00.0,17.5,PALË,18
1596,304,N352-1L010LIME41,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-Lime,00:00.0,00:00.0,17.5,PALË,18
832,305,N352-1L010LIME42,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,P,Papuçe Anatomike per Femra-LURA-Lime,00:00.0,00:00.0,17.5,PALË,18
791,362,N352-1L010PACI36,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-Pacific,00:00.0,00:00.0,17.5,PALË,18
792,363,N352-1L010PACI37,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,1,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-Pacific,00:00.0,00:00.0,17.5,PALË,18
793,364,N352-1L010PACI38,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-Pacific,00:00.0,00:00.0,17.5,PALË,18
794,365,N352-1L010PACI39,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-Pacific,00:00.0,00:00.0,17.5,PALË,18
795,366,N352-1L010PACI40,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-Pacific,00:00.0,00:00.0,17.5,PALË,18
796,367,N352-1L010PACI41,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-Pacific,00:00.0,00:00.0,17.5,PALË,18
797,368,N352-1L010PACI42,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,P,Papuçe Anatomike per Femra-LURA-Pacific,00:00.0,00:00.0,17.5,PALË,18
2525,348,N352-1L010PPNK36,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514,,Papuçe Anatomike per Femra-LURA-Pastel Roze,00:00.0,00:00.0,17.5,PALË,18
1614,349,N352-1L010PPNK37,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514,,Papuçe Anatomike per Femra-LURA-Pastel Roze,00:00.0,00:00.0,17.5,PALË,18
1615,350,N352-1L010PPNK38,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514,,Papuçe Anatomike per Femra-LURA-Pastel Roze,00:00.0,00:00.0,17.5,PALË,18
1616,351,N352-1L010PPNK39,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~35,https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514,,Papuçe Anatomike per Femra-LURA-Pastel Roze,00:00.0,00:00.0,17.5,PALË,18
1617,352,N352-1L010PPNK40,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514,,Papuçe Anatomike per Femra-LURA-Pastel Roze,00:00.0,00:00.0,17.5,PALË,18
1618,353,N352-1L010PPNK41,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~~~~~0,https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514,,Papuçe Anatomike per Femra-LURA-Pastel Roze,00:00.0,00:00.0,17.5,PALË,18
1619,354,N352-1L010PPNK42,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,4,https://www.nallan.eu/index.php?~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514~https://nallan.eu/products/product/product&path=276&product_id=514,P,Papuçe Anatomike per Femra-LURA-Pastel Roze,00:00.0,00:00.0,17.5,PALË,18
848,411,N352-1L010YELL36,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-verdhe,00:00.0,00:00.0,17.5,PALË,18
849,412,N352-1L010YELL37,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-verdhe,00:00.0,00:00.0,17.5,PALË,18
850,414,N352-1L010YELL38,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-verdhe,00:00.0,00:00.0,17.5,PALË,18
851,417,N352-1L010YELL39,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-verdhe,00:00.0,00:00.0,17.5,PALË,18
852,418,N352-1L010YELL40,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-verdhe,00:00.0,00:00.0,17.5,PALË,18
853,420,N352-1L010YELL41,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-LURA-verdhe,00:00.0,00:00.0,17.5,PALË,18
854,422,N352-1L010YELL42,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,LURA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,P,Papuçe Anatomike per Femra-LURA-verdhe,00:00.0,00:00.0,17.5,PALË,18
1714,847,N352-1L011BLUE36,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,ZOE,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=274&product_id=513~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_1.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_3.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_4.jpg~https://nallan.eu/products/ZZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_5.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_6.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_7.jpg,,Papuçe Anatomike per Femra-ZOE-e kaltEr,00:00.0,00:00.0,17.5,PALË,18
1715,848,N352-1L011BLUE37,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,ZOE,NALLAN,2,https://www.nallan.eu/index.php?route=product/product&path=274&product_id=513~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_1.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_3.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_4.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_5.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_6.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_7.jpg,,Papuçe Anatomike per Femra-ZOE-e kaltEr,00:00.0,00:00.0,17.5,PALË,18
1716,849,N352-1L011BLUE38,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,ZOE,NALLAN,5,https://www.nallan.eu/index.php?route=product/product&path=274&product_id=513~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_1.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_3.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_4.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_5.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_6.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_7.jpg,,Papuçe Anatomike per Femra-ZOE-e kaltEr,00:00.0,00:00.0,17.5,PALË,18
1717,850,N352-1L011BLUE39,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,ZOE,NALLAN,3,https://www.nallan.eu/index.php?route=product/product&path=274&product_id=513~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_1.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_2.jpg~ Papuçe që ju bëjnë të ndiheni mirë.~ Trend Femra~ Papuçe Femra~39~35,https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_3.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_4.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_5.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_6.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_7.jpg,,Papuçe Anatomike per Femra-ZOE-e kaltEr,00:00.0,00:00.0,17.5,PALË,18
1718,851,N352-1L011BLUE40,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,ZOE,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=274&product_id=513~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_1.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_3.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_4.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_5.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_6.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_7.jpg,,Papuçe Anatomike per Femra-ZOE-e kaltEr,00:00.0,00:00.0,17.5,PALË,18
1719,852,N352-1L011BLUE41,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,ZOE,NALLAN,18,https://www.nallan.eu/index.php?route=product/product&path=274&product_id=513~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_1.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_3.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_4.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_5.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_6.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_7.jpg,,Papuçe Anatomike per Femra-ZOE-e kaltEr,00:00.0,00:00.0,17.5,PALË,18
186,853,N352-1L011BLUE42,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,ZOE,NALLAN,6,https://www.nallan.eu/index.php?~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_1.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_3.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_4.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_5.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_6.jpg~https://nallan.eu/products/ZOE/14.%20N352-1L011BLUE/N352_1L011BLUE_7.jpg,P,Papuçe Anatomike per Femra-ZOE-e kaltEr,00:00.0,00:00.0,17.5,PALË,18
2641,3039,N352-1L011BORD36,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,ZOE,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=274&product_id=506~https://nallan.eu/products/ZOE/07.%20N352-1L011DRED/N352_1L011DRED_1.jpg~https://nallan.eu/products/ZOE/07.%20N352-1L011DRED/N352_1L011DRED_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/ZOE/07.%20N352-1L011DRED/N352_1L011DRED_3.jpg~https://nallan.eu/products/ZOE/07.%20N352-1L011DRED/N352_1L011DRED_4.jpg~https://nallan.eu/products/ZOE/07.%20N352-1L011DRED/N352_1L011DRED_5.jpg~https://nallan.eu/products/ZOE/07.%20N352-1L011DRED/N352_1L011DRED_6.jpg~https://nallan.eu/products/ZOE/07.%20N352-1L011DRED/N352_1L011DRED_7.jpg,,Papuçe Anatomike per Femra-ZOE-Bordo,00:00.0,00:00.0,35,PALË,18
